from,to
18036441,17300374
18036441,297417855
18036441,500436115
18036441,318768406
18036441,440418633
18036441,424549888
18036441,507010703
18036441,58397351
18036441,12138192
18036441,81029974
18036441,108780057
18036441,481650398
18036441,110362259
18036441,476108811
18036441,306041929
18036441,408844917
18036441,468763543
18036441,432027289
18036441,454099919
18036441,410210966
18036441,159973323
18036441,388555493
18036441,113112076
18036441,154311445
18036441,318063815
18036441,17854303
18036441,33754167
18036441,27978845
18036441,165848423
18036441,28622487
18036441,222655504
18036441,46094715
18036441,296963198
18036441,65454583
18036441,131291997
18036441,22517344
18036441,69984901
18036441,111153996
18036441,211659408
18036441,14594687
18036441,109013017
18036441,327648150
18036441,344995607
18036441,164166284
18036441,154016912
18036441,73242748
18036441,17799943
18036441,22066347
18036441,346343308
18036441,313401765
18036441,346807007
18036441,33826996
18036441,756129
18036441,342961216
18036441,263852695
18036441,16691162
18036441,16582425
18036441,171577684
18036441,310513132
18036441,27046692
18036441,312996509
18036441,14245042
18036441,135589569
18036441,223223150
18036441,228134502
18036441,19564861
18036441,283702828
18036441,285613258
18036441,281790605
18036441,26015060
18036441,15159166
18036441,27674040
18036441,107563743
18036441,23008743
18036441,236254150
18036441,123692265
18036441,264484200
18036441,21543422
18036441,120600238
18036441,26956581
18036441,54595319
18036441,50360725
18036441,229786929
18036441,227845938
18036441,250301447
18036441,191988004
18036441,100572178
18036441,132955370
18036441,188412214
18036441,45532522
18036441,244221684
18036441,117373375
18036441,206299237
18036441,144376833
18036441,34642146
18036441,234642045
18036441,19094008
18036441,231175831
18036441,128383836
18036441,216945183
18036441,70484471
18036441,222503785
18036441,17701416
18036441,221858588
18036441,92128097
18036441,46706038
18036441,18966724
18036441,93353712
18036441,84472525
18036441,177184260
18036441,123967908
18036441,199132075
18036441,224054652
18036441,23217821
18036441,26515420
18036441,89540031
18036441,214697719
18036441,45129864
18036441,83934147
18036441,118613399
18036441,168300811
18036441,38981543
18036441,2092061
18036441,87563207
18036441,15330336
18036441,24608680
18036441,76890179
18036441,17069772
18036441,30893470
18036441,11628
18036441,16129920
18036441,7589582
18036441,46417400
18036441,146978606
18036441,14554483
18036441,24390771
18036441,14497568
18036441,116994659
18036441,20952222
18036441,14062704
18036441,2787071
18036441,42226885
18036441,20498386
18036441,158890900
18036441,14185424
18036441,16731339
18036441,22860921
18036441,15871339
18036441,17073399
18036441,55367101
18036441,14426743
18036441,1142551
18036441,2107811
18036441,51019482
18036441,7809252
18036441,17758394
18036441,14761795
18036441,15507144
18036441,16729309
18036441,50693811
18036441,20626247
18036441,71064101
18036441,20000164
18036441,71806495
18036441,213530043
18036441,126776391
18036441,17004618
18036441,2219131
18036441,21901213
18036441,190322441
18036441,18279623
18036441,135294708
18036441,197305807
18036441,68441962
18036441,201893825
18036441,151263303
18036441,199016610
18036441,37336204
18036441,92124334
18036441,15808765
18036441,47634938
18036441,17434219
18036441,158834733
18036441,17503180
18036441,10242
18036441,24797774
18036441,162581795
18036441,76477503
18036441,180147957
18036441,37759047
18036441,174801117
18036441,19563366
18036441,10297
18036441,112814782
18036441,140228923
18036441,25298373
18036441,150481419
18036441,19674502
18036441,14177909
18036441,20738917
18036441,17877122
18036441,116361838
18036441,146548246
18036441,46758557
18036441,111670612
18036441,41628350
18036441,817268
18036441,77280620
18036441,98588767
18036441,18028509
18036441,17010572
18036441,15247745
18036441,125408405
18036441,8798682
18036441,7074282
18036441,56838529
18036441,59947068
18036441,17093012
18036441,5854882
18036441,118844372
18036441,114635472
18036441,102460302
18036441,1409051
18036441,87268782
18036441,33039483
18036441,82282572
18036441,98151325
18036441,68747901
18036441,59918273
18036441,102522658
18036441,96197753
18036441,78699094
18036441,70526986
18036441,43230633
18036441,15893354
18036441,662773
18036441,17411106
18036441,50693596
18036441,94377553
18036441,50577118
18036441,91055625
18036441,11626052
18036441,16243405
18036441,47449602
18036441,19505749
18036441,68929737
18036441,25848678
18036441,41644309
18036441,8742022
18036441,22747624
18036441,86364947
18036441,31174341
18036441,37140040
18036441,15577978
18036441,25427470
18036441,20126919
18036441,17240190
18036441,1081
18036441,15105000
18036441,12963862
18036441,37953290
18036441,48487425
18036441,10318542
18036441,16933856
18036441,82980281
18036441,78791558
18036441,5388852
18036441,14835652
18036441,77142112
18036441,78158293
18036441,16099503
18036441,18521423
18036441,5091181
18036441,30429590
18036441,6708952
18036441,55385234
18036441,42478850
18036441,75443817
18036441,992151
18036441,14910629
18036441,30604941
18036441,63009219
18036441,61780233
18036441,55630632
18036441,20219738
18036441,20537593
18036441,44513002
18036441,22072784
18036441,19546791
18036441,15368194
18036441,14984915
18036441,13522822
18036441,8441632
18036441,54598110
18036441,19624836
18036441,52906668
18036441,68564189
18036441,47498801
18036441,23561322
18036441,16843817
18036441,40319648
18036441,18297432
18036441,30331404
18036441,1118691
18036441,11074722
18036441,63304316
18036441,1050431
18036441,46307519
18036441,61267358
18036441,45286252
18036441,56879674
18036441,60718375
18036441,14073641
18036441,15093212
18036441,48669190
18036441,17507250
18036441,16114437
18036441,11961192
18036441,23602600
18036441,16621525
18036441,15275361
18036441,22050529
18036441,19507814
18036441,15063459
18036441,46693500
18036441,32131401
18036441,16146720
18036441,36144714
18036441,46165612
18036441,19425169
18036441,40355349
18036441,41896109
18036441,36434049
18036441,21664714
18036441,14664315
18036441,32154908
18036441,14299549
18036441,39826094
18036441,34233870
18036441,16120265
18036441,18019867
18036441,24029533
18036441,22075295
18036441,23898238
18036441,22515376
18036441,19732920
18036441,29693779
18036441,4893501
18036441,29795901
18036441,1143891
18036441,14344786
18036441,14205785
18036441,29520779
18036441,14239664
18036441,16315789
18036441,9614132
18036441,6331462
18036441,25523315
18036441,18224170
18036441,32437062
18036441,4649831
18036441,1344951
18036441,11107172
18036441,17382568
18036441,16734661
18036441,22303636
18036441,14474225
18036441,17307227
18036441,14093339
18036441,30980320
18036441,717313
18036441,23117374
18036441,21350494
18036441,17813899
18036441,21260160
18036441,21154595
18036441,20706405
18036441,23476681
18036441,16017961
5695032,737845856
5695032,893124933479432192
5695032,1030479638471090181
5695032,792776465427394560
5695032,366237769
5695032,857277629862424576
5695032,782022614785093632
5695032,880145595134029824
5695032,122140272
5695032,839936975125819399
5695032,97570345
5695032,4144754973
5695032,3226835529
5695032,740893391953788932
5695032,10247762
5695032,701113575251685376
5695032,4916783482
5695032,4898869396
5695032,4854756227
5695032,230944453
5695032,75975649
5695032,362692361
5695032,583938358
5695032,1365244806
5695032,621148893
5695032,2829823953
5695032,2471170057
5695032,3845360541
5695032,2825167482
5695032,3293429650
5695032,3108338495
5695032,599361515
5695032,242070266
5695032,3004930726
5695032,2747490132
5695032,296563485
5695032,363526945
5695032,87374904
5695032,278202905
5695032,2319464228
5695032,1154237520
5695032,40900719
5695032,113698114
5695032,127722006
5695032,129568709
5695032,158056526
5695032,179182411
5695032,216437246
5695032,244722891
5695032,269908468
5695032,297746003
5695032,346684418
5695032,356389038
5695032,468652016
5695032,512336426
5695032,529530470
5695032,596636943
5695032,605891527
5695032,614130636
5695032,619315288
5695032,802706564
5695032,805553970
5695032,829830397
5695032,880978956
5695032,927893851
5695032,1267922724
5695032,1347540247
5695032,1364422040
5695032,1587316849
5695032,1702883156
5695032,2338824692
5695032,2456596940
5695032,2715971414
5695032,2813657209
5695032,2831643167
5695032,2599797763
5695032,1365110550
5695032,2795103472
5695032,2353759326
5695032,2829749962
5695032,1688883667
5695032,840212990
5695032,272451302
5695032,851106744
5695032,2176832317
5695032,1071785888
5695032,2577428118
5695032,73845366
5695032,15007149
5695032,14278978
5695032,63293032
5695032,2325962143
5695032,2203245666
5695032,493376709
5695032,952929276
5695032,85449794
5695032,1684567681
5695032,428244437
5695032,388921418
5695032,1935828794
5695032,385049105
5695032,38496000
5695032,95530351
5695032,1485527791
5695032,1948110992
5695032,1911580988
5695032,1598750377
5695032,1857343754
5695032,276769779
5695032,50183754
5695032,362687208
5695032,90169053
5695032,78089177
5695032,635411763
5695032,1225915808
5695032,14120576
5695032,234191560
5695032,437176698
5695032,170193432
5695032,702986042
5695032,25496823
5695032,340613443
5695032,22967319
5695032,376762488
5695032,225386150
5695032,96353563
5695032,58740034
5695032,1134947054
5695032,54972010
5695032,487833518
5695032,14441010
5695032,38530021
5695032,771408306
5695032,771480642
5695032,34381878
5695032,196027304
5695032,412452062
5695032,29266729
5695032,283149384
5695032,29750782
5695032,449902720
5695032,2250261
5695032,369835240
5695032,110809853
5695032,14010012
5695032,24618967
5695032,28708146
5695032,202539226
5695032,78723806
5695032,382269545
5695032,190774888
5695032,23318626
5695032,16751331
5695032,29632531
5695032,30805637
5695032,152862026
5695032,39743812
5695032,494161198
5695032,176926525
5695032,293709920
5695032,121216491
5695032,11542772
5695032,21962759
5695032,205990626
5695032,334215535
5695032,189597727
5695032,351080666
5695032,177607065
5695032,28158722
5695032,114003401
5695032,244632473
5695032,185451279
5695032,216054838
5695032,24839473
5695032,97335561
5695032,76772573
5695032,21756339
5695032,48997452
5695032,43385356
5695032,38190367
5695032,24180185
5695032,48766856
5695032,318840646
5695032,228757768
5695032,58878013
5695032,145725636
5695032,70520724
5695032,80723349
5695032,452218563
5695032,201295507
5695032,349116915
5695032,382783908
5695032,130515813
5695032,31439308
5695032,214055102
5695032,18122243
5695032,334226829
5695032,25142409
5695032,20269174
5695032,9954032
5695032,267879894
5695032,263736435
5695032,125744575
5695032,465873563
5695032,34956062
5695032,108454193
5695032,212292139
5695032,385585813
5695032,430148484
5695032,244214539
5695032,375869998
5695032,343487516
5695032,377740984
5695032,43199901
5695032,86964484
5695032,297988115
5695032,274113269
5695032,205048713
5695032,205533864
5695032,186183340
5695032,65113615
5695032,15492359
5695032,36955678
5695032,36769917
5695032,17501654
5695032,52714697
5695032,108669470
5695032,20214495
5695032,15862891
5695032,5392522
5695032,26759755
5695032,14884486
5695032,5694822
5695032,39585367
5695032,18036441
5695032,110880014
5695032,46686567
5695032,19662710
5695032,125767077
5695032,125853755
5695032,121573375
5695032,69392033
5695032,31417682
5695032,26947239
5695032,81132704
5695032,104624358
5695032,70754963
5695032,109330131
5695032,34720331
5695032,80323012
5695032,78622200
5695032,45120992
5695032,63339242
5695032,36962964
5695032,16348438
5695032,15663307
5695032,32509562
5695032,71051575
5695032,46917737
5695032,31192577
5695032,39114551
5695032,21032565
5695032,19756948
5695032,18581544
5695032,23272561
5695032,7348612
5695032,17368500
5695032,60924610
5695032,59226213
5695032,40047360
5695032,26575491
5695032,26266640
5695032,9861022
5695032,42959221
5695032,34917699
5695032,22812554
5695032,19918353
5695032,18781059
5695032,21206818
5695032,21902103
15460048,1093528769447501825
15460048,2304263570
15460048,3863974823
15460048,2480302761
15460048,1179876412091703296
15460048,1131584034818019328
15460048,1851768182
15460048,31568840
15460048,986185758
15460048,9172102
15460048,1054792806626025472
15460048,1006592770969088000
15460048,15673749
15460048,3731005997
15460048,776802231161159680
15460048,203333954
15460048,78100510
15460048,290865260
15460048,259301646
15460048,419181069
15460048,2670328513
15460048,968513108376473601
15460048,2732054034
15460048,278376505
15460048,809504025016156160
15460048,567365991
15460048,3439418015
15460048,2314411370
15460048,705127783161335809
15460048,1651014943
15460048,2649160969
15460048,135518778
15460048,778050091609382912
15460048,4377070103
15460048,915273867362471936
15460048,3783004943
15460048,214223505
15460048,485288098
15460048,708010213438328832
15460048,798588918497247232
15460048,912316740259995649
15460048,2798914396
15460048,4135239334
15460048,2472842185
15460048,2412817806
15460048,1048687462892146688
15460048,4860929115
15460048,2327559364
15460048,814160721672097794
15460048,1615846248
15460048,2798927170
15460048,3420720915
15460048,221064134
15460048,793535986831679488
15460048,293037251
15460048,2425151
15460048,715539405054861312
15460048,959094192512397312
15460048,772183251658088448
15460048,18871354
15460048,790711822697504768
15460048,244792180
15460048,4002777562
15460048,804021281674952705
15460048,997882110
15460048,37605443
15460048,738151917252005891
